DrugID	smi
D0M5ZE	COC1=C(C=C(C=C1)CCCN2CCC(CC2)CCC(=O)C3=CC(=C(C4=C3OCCO4)N)Cl)OC
D01KMI	CCCCN1CCC(CC1)COC(=O)C2=C3C(=CC=C2)OCCO3
D0M8CJ	C1CN(CCC12C3=CC=CC=C3NC(=O)O2)CCC4=CC=C(C=C4)C(F)(F)F
D00VYD	C1=CC(=CC(=C1)Cl)CN2C=CC=C2C(=O)O
D0P2HX	C1=CC(=CC(=C1)[N+](=O)[O-])N2C3=C(C=CC=N3)C(=O)N(C2=O)CC4=CC=NC=C4
D09WWY	CCCC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(CCC(=O)O)O)C
D0UN9O	C1=CC=C(C=C1)C2=NNC3=C2OC4=CC=CC=C43
D0I9AL	C1CN(CCN1CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4)C(=N)N
D03URI	CCOC1=C2CN(C(=O)C2=C(C3=CC=CC=C31)OCC)C4=CC=C(C=C4)CC(=O)NS(=O)(=O)C5=CC=CC=C5
D03VMX	CCOC1=NC=C(C=N1)CC2=CN(C(=NC2=O)SCC3=CC=C(C=C3)F)C4=CC=C(C=C4)C(=O)OCC
D0D6MH	COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC
D02ZML	CC(C)N(C1=CC=C(C=C1)OC)C(=O)CN2C3=CC=CC=C3N(C(=O)C(C2=O)CC4=C5C=CC=CC5=NN4)C6=CC=CC=C6
D00AWM	COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5
D03LIP	CC1=NN=C2N1C3=CC=CC=C3C(=NC2NC(=O)OCC4=CC=CC=C4)C5=CC=CC=C5
D0R2TW	C1CC(=C(C1)C2=C(C=CC(=C2)Cl)OCC3=C(C=C(C=C3)F)F)C4=NC(=CC=C4)C(=O)O
D09ZKY	C1=CC=C(C(=C1)COC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)C(F)(F)F)C(=O)N)Br
D0V5OS	CC(C)NCC(COC1=CC=C(C=C1)OCCOC)O
D09FFE	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br
D06AYN	C1CCC(CC1)OCCCCOC2=CC=C(C=C2)CCCOC3=C(C=C(C=C3)C(=O)O)C(=O)NC4CCCC(C4)C(=O)O
D0W8XI	C1CCC(CC1)C(CCCN2CCCCC2)(C3=CC=CC=C3)O
D07LDP	C1CCC(CC1)[Si](CCCN2CCCCC2)(C3=CC=CC=C3)O
D04RHI	CCOC1=CC(=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OCC)OCC)OCC)OCC
D09NEP	C1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C=CC(=C3)Cl)Cl
D0B8DR	CCOC1=CC(=C2C(=C1)OC(=C(C2=O)OCC)C3=CC=CC=C3)O
D0C8FY	CCOC(=O)C1=C(NC(=C(C1C=CC2=CC=CC=C2)C(=O)OCC)C3=CC=CC=C3)C
D04GFX	C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)Cl
D08TSA	C1=CC=C(C=C1)C(=O)NC2=NC3=C(C=C(C=C3)Cl)C4=NC(=NN42)C5=CC=CO5
D0I8GD	CCC(=O)NC1=NC2=C(C=C(C=C2)Cl)C3=NC(=NN31)C4=CC=CO4
D0J1BA	CCOC(=O)C1=C(NC(=C(C1C#CC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)C4=CC=CC=C4)C
D06ZLJ	CCC1=C(C(=NC(=C1C(=O)OCC)C2=CC=CC=C2)CC)C(=O)SCC
D0O2AV	CCCC1=NC(=C(C(=C1C(=O)SCC)CC)C(=O)OCC)C2=CC=CC=C2
D01DPF	CCCOC(=O)C1=C(N=C(C(=C1CC)C(=O)SCCC)CC)C2=CC(=CC=C2)Cl
D0ZL2A	CCCC1=C(C(=NC(=C1C(=O)SCC)CC)C2=CC=CC=C2)C(=O)OCCC
D01CQU	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC(=O)NC4=CC=C(C=C4)C(=O)C
D08MPL	CC1=C(C(=C(C(=N1)N=NC2=C(C=CC(=C2)[N+](=O)[O-])Cl)COP(=O)(O)O)CO)O
D08FOV	CNC1=C2C(=NC(=N1)Cl)N(C=N2)CC3CC(C(C3)OP(=O)(O)O)COP(=O)(O)O
D00PRR	CNC1=C2C(=NC(=N1)Cl)N(C=N2)CC(COP(=O)(O)O)COP(=O)(O)O
D0D5NP	CNC1=C2C(=NC(=N1)Cl)N(C=N2)CC(CP(=O)(O)O)CP(=O)(O)O
D03ERS	CNC1=C2C(=NC(=N1)I)N(C=N2)C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O
D0V4FT	C1=CC(=CC=C1CCC2=CC=C(C=C2)N=C=S)N=C=S
D03YRN	C1=CC(=CC(=C1)N=C=S)NC(=S)NCCCCNC(=S)NC2=CC(=CC=C2)N=C=S
D0V7WT	CC1=C(C(=C(C(=N1)N=NC2=CC(=C(C=C2)Cl)[N+](=O)[O-])COP(=O)(O)O)C=O)O
D08BXO	CC1=C(ON=C1C)NS(=C)(=C)C2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl
D0I2VE	C1CCN(C1)CC2=CN(C3=C2C=CC(=C3)NC(=O)NC(CC4=CC(=C(C=C4)F)F)C(=O)NC(CCN)C(=O)NCC5=CC=CC=C5)CC6=C(C=CC=C6Cl)Cl
D02FMN	CC(CP(=O)(C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C)O)C(=O)NC(C)C(=O)N
D0B3UN	C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)C3=NOC(=C3)CC(CP(=O)(C4=CC=C(C=C4)Br)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)N
D04YWX	CCC1=CC2=C(C=C1)SC=C2CCNC(=O)C
D0R5JD	CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OCCCOC3=CC4=C(C=CC=C4CCNC(=O)C)C=C3
D0M1BF	CC1=C2C=C(N(C2=CC=C1)CC3=CC(=CC=C3)C(=N)N)C(=O)NCC4=CC=CC5=CC=CC=C54
D0B7OW	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O
D09OTM	C=CCC(C(=O)O)N
D09RKA	CCOC(=O)NCCCC(=O)NCCC1=CC=CC=C1
D0N8EL	CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)Cl.Cl
D04AZE	CC1=NSC(=C1)NC(=O)NC2=CC3=C(C=C2)N(C=C3)C
D0KH5R	CC1=CC2=C(C=C1Cl)N(CC2)C(=O)NC3=CC=CC4=C3C=CC=N4
D03YVB	CC1=C(C(=CC=C1)C)NC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC=NC(=C3)NC4=CC=C(C=C4)N5CCN(CC5)C
D08XLL	CCC(CC)C(=O)NC1=C(C2=C(S1)CC(CC2)C(C)(C)CC)C#N
D00EHP	CC1=CC(=C(C(=C1)C)S(=O)(=O)N2C=C(C=C2C)C)C
D05FYR	CC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N
D0Z3NC	C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O
D0PI1C	C1CN(CCC1OC(C2=CC=CC=C2)C3=CC=CC=C3)CCCC4=NNN=N4
D0R2UG	CCOC(=O)C1=CN=C2N1C=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=CC=CC=C4
D0K7CX	C1=CC(=CC(=C1)[N+](=O)[O-])C2=NSC(=O)O2
D0T1PA	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)C)O)O)O)OC9CC(C(C(C9O)O)O)C)C)C)C)OC1
D0X3PD	CCCN1C(=O)C2=C(N=C(N2)C3=CC=C(C=C3)OCC(=O)O)N(C1=O)CC4=CC(=C(C=C4)N)I
D0O2TC	CC(C)CC1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)O)CCCCN)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CCC(=O)O)CCCCN)CO)C(C)C)CO)NC(=O)C(CC(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C6CCC(=O)N6)C(=O)NC(CCSC)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC7CSSCC(NC(=O)C(NC7=O)CCCNC(=N)N)C(=O)NC(CC8=CC=C(C=C8)O)C(=O)NC(CCC(=O)N)C(=O)O)CCCCN)CCCNC(=N)N)CC(=O)O)C(C)C)CC9=CC=CC=C9
D0WU1S	CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)C(C)C5=CC=CC=N5)OC
D07RSH	COC1=CC(=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)OC)OC
D0I1EP	COC1=CC2=C(C(=C1)OC)C(=O)C(=C(O2)C3=CC=CC=C3)OC
D06ZIO	C1CC(C1)C(=O)NCCCNC2=NC(=NC=C2C3CC3)NC4=CC=CC(=C4)CN5CCOCC5
D0T3YY	CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C
D09HBR	CC1=CC(=C(C=C1O)N)N=NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3
D0F0XZ	C1CC1NC2=CC(=CC3=NC(=NN23)NC(=O)C4=CN=CC=C4)C(F)(F)F
D0S8HE	CC(COP(=O)(O)OC1=CC=CC=C1)(C(=O)O)N
D0W3XD	COC1=C(C2=CC=CC=C2N=C1C3=CC=CC=C3)C(=O)NN(C4=CC=CC=C4)C(=O)OC
D0S9CI	CC(C)(C)N1CCN(CC1)CC2=C(N=C3C(=C2C(=O)NN(C4=CC=CC=C4)C(=O)OC)C=CC=C3F)C5=CC=CC=C5
D0K0TY	CCCCC1=C(NC=[N+]1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CC5=CC=C(C=C5)C6=CC=CC=C6C7=N[N-]N=N7.[Na+].[Na+].[Br-]
D00KDF	C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C1O2)C7=C53)C(=O)NC6=O
D0DY5G	CSC1=C(C=C2C(=C1)CCN2C(=O)NC3=CN=CC=C3)C(F)(F)F
D05NWH	COC1=C(C=C2C(=C1)CCN2C(=O)NC3=CC(=CC(=C3)C4=CN=CC=C4)F)C(F)(F)F
D00EMF	CC1=CC2=C(C=C1Cl)N(CC2)C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C
D0QM3E	CN1CCN(CC1)C2=C(C=C3CCN(C3=C2)C(=O)NC4=CC=C(C5=CC=CC=C54)C6=CC=NC=C6)Cl
D0R3GW	CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
D03XMD	CN(C)CCN(CC1=CC=C(C=C1)C2=CC=C(C=C2)CNCCC3=CC=CC=C3)C(=O)CCC4CCCC4.Cl.Cl
D03DET	CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC=CC5=C4N=CC=C5
D0V9XE	CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C
D0S8NM	C1=CC=C(C=C1)C(COCC(=O)NC(CCCN=C(N)N)C(=O)O)C2=CC=CC=C2
D0UZ4J	CC1=NC2=C(O1)C=C(C=C2)NC(=O)NC3=C4C(=NC=C3)C=CC=N4
D02JFD	COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3
D0J3PJ	CC1=CC(=C2C=C(C=C(C2=N1)F)F)NC(=O)NC3=CC=C(C=C3)N(C)C
D0KP3K	CN(C)C1=CC=C(C=C1)NC(=O)NC2=CC=NC3=C(C=CC(=C23)F)F
D0C5RQ	CCN(CC)CCOC1=C(C=C(C=C1)N(C)C(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)C(F)(F)F)OC
D05WON	CN(C)CCOC1=C(C=CC(=C1)NS(=O)(=O)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)Cl
D0OA8M	CC(=O)NNC(=O)N1CC2=CC=CC=C2OC3=C1C=C(C=C3)Cl
D0Z6UK	C1C(C(C(=O)N1C2=CC=CC=C2)NC(=O)C3=CNC4=CC=CC=C43)C(=O)O
D0J3JI	CCC(=O)N1CCOC2=C(C1)C=C(C=C2OCC3CCCN(C3)C)C4=CC(=C(C=C4)OC)OC
D0W2UK	CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)C4(CCN(C4=O)C(C)C(=O)NO)C
D07ORL	COCCN(CC1=C2C=NNC2=CC(=C1)F)C3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
D05SXF	CC1=C(C2=CC=CC=C2N1)C3=C(C(=O)N(C3=O)C)NCCC4=CC=C(C=C4)F
D03IVG	CCN1C=CN=C1CC2COC3=CC=CC=C3O2
D0B4SF	CC1=C(N=CN1)CSCCNC(=NCCCC2=CN=CN2)N
D0C0HP	CC1=CC(=CC(=C1)C2=C(C3=C(N2)C=CC(=C3)C(C)(C)C(=O)N4CC5CCC4CC5)C(C)CNCCC6=CC=NC=C6)C
D0N9DU	C1=CC=C2C(=C1)C(=C(N2)C3=C4C=CC=CC4=NC3=O)NOCCC(CO)O
D00ZYK	C1=CC=C2C(=C1)C(=CN2)CCC(=O)O
D0W2SV	CC(C(=O)NC(CCCN=C(N)N)C(=O)C1=NC2=CC=CC=C2S1)NC(=O)C(CCC(=O)N)NC(=O)C(CCCN=C(N)N)N
D04DTE	C1CC(C(=O)NC(CC(=O)NC(CCC=C1)C(=O)NCC2=CC=CC=C2CC(=O)O)CC3=CC=C(C=C3)O)N
D0W1HM	CCCCN1CCCC1CNC(=O)C2=C(C3=CC=CC=C3C(=C2)C#N)OC
D0G1IF	C=CCN1CCC23C4C(=NN=C5CCC6(C7CC8=C9C6(C5OC9=C(C=C8)O)CCN7CC=C)O)CCC2(C1CC1=C3C(=C(C=C1)O)O4)O
D05ANN	C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8O6
D0F5SO	C1C2=CC=CC=C2C3=C1C=C(C=C3)NC(=O)CC(C(=O)O)N
D0A8PV	CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F
D09FHE	C1=CC(=CC=C1CSC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N)[N+](=O)[O-]
D0L6TQ	C1C(C1N)C2=CC(=CC=C2)OCCC(C(=O)NCC3=CC=CC=C3)NC(=O)C4=CC=CC=C4
D0Y2ZC	C1CC(CCC1N2CCOCC2)OC3=C4C5=C(CCC5CC(=O)N)SC4=NC=N3
D07JAN	CNC(=O)CC1CCCN(C1=O)C2CCN(CC2)CCC(C3=CC(=C(C=C3)Cl)Cl)C(=NOC)CN(C)C(=O)C4=CC(=CC(=C4)Cl)Cl
D02VHD	CN1C(=O)C2=C(N=C(N2)CC3=CC=C(C=C3)C(F)(F)F)N4C1=NC5C4CCC5
D08XVZ	C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7
D0V8AC	C1=CC(=C(C=C1Cl)C2=NC3=NC=CN=C3C(=N2)NC4=CC=NC=C4)F
D0S9SJ	CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O
D03XXT	CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
D03EJP	C1CN2C(CN1C(=O)NCC3=CC=C(C=C3)F)C(OC2=O)(C4=CC=CC=C4)C5=CC=CC=C5
D00NRJ	C[N+]1(CCN(CC1)C[Si](C2CCCCC2)(C3=CC=CC=C3)O)C
D05SLY	CCCCCC1=CC=C(C=C1)C=CC(C(CO)NC)O
D0LR8X	CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Br
D07GEL	CC(C)CC1C(CCCOC2=CC=C(CC(NC1=O)C(=O)NCC(=O)NC)C=C2)C(=O)NO
D0P9DD	CC(C(CCCOP(=O)(O)O)O)C(=O)O
D02XYV	CC(CCC(C#C)N)N
D01RUN	COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
D02FZD	COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
D07ABI	C1CN2CCC1C(=CCOC3=CC4=C(C=C3)C5=CC=CC=C5C4)C2
D0UB6O	CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)I)OC
D0U9QL	CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3CC3C4CC4.C(C(=O)O)NCP(=O)(O)O
D08MDL	C1=CC=C(C=C1)CC2OC3C(OC(C3O2)N4C=NC5=C(N=CN=C54)NC(=O)C6=CC=CC=C6)COP(=O)(O)OP(=O)(O)O
D0Z9WK	C1CCN(CC1)CC2=CC(=CC=C2)OCCCN=C(NCCNC(=O)C3=CC(=C(C=C3)N)I)NC#N
D0X5US	C1=CC2=C(C=CC(=C2N=C1)O)C(=O)O
D0WA3E	C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O
D0Q1BD	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=CNC6=O)O)O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O
D00ODL	CC(C)(C)NC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC3CCCN4C3CC(=O)N(C4=O)CC5=CC=CC=C5
D0I2FZ	C1COCCN1CCN2C3=CC=CC=C3N=C2NC(=O)C4=CC(=CC=C4)[N+](=O)[O-]
D09JUD	COC1=C(C=CC(=C1)N2CCOCC2)NC(=O)C3=CC=CC(=N3)C4=CC=NN4
D0J8VR	C1CNCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl
D0GG9W	CN1CC(=O)N2C(C1=O)CC3=CC4=C(C=C3C2C5=CNC6=C5C=C(C=C6)Cl)OCO4
D0RI3H	CC1(C2CC1C(C(C2)NS(=O)(=O)C3=CC=C(C=C3)I)CC=CCCCC(=O)O)C
D00DXI	CC1=CC(=C(C=C1N=NC2=C(C=C(C(=C2)C)O)N)S(=O)(=O)O)C
D0R6MT	CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2
D04EWW	COC1=C(C=C(C=C1)C=CC(=O)O)O
D06MBD	C1CCC(CC1)NC(=NC2CCCCC2)SCC3=CSC4=NCCN34
D05VQJ	CC1(CN2C(=CSC2=N1)CSC(=NC3CCCCC3)NC4CCCCC4)C
D04CFM	C1CC(CCC1N2CCOCC2)OC3=C4C5=C(CCC5CC(C(=O)N)O)SC4=NC=N3
D0J3FH	CC(C(=O)N(CC1=CC=CC=C1F)C2CC3=CC=CC=C3C2)N4CCC5=CC=CC=C5C4C6=CC=CC7=CC=CC=C76
D06III	C1=CC(=CN=C1)CC(C(=O)O)(O)P(=O)(O)O
D0W0FX	C1=CC=NC(=C1)NCC(P(=O)(O)O)P(=O)(O)O
D0Z8EU	C1=CC=NC(=C1)CC(O)(P(=O)(O)O)P(=O)(O)O
D0H4MO	C1CCNC(C1)CC(O)(P(=O)(O)O)P(=O)(O)O
D0Y3XR	C1=CC(=CN=C1)CC(P(=O)(O)O)P(=O)(O)O
D0S7YD	CC1CCCN=C1NC(P(=O)(O)O)P(=O)(O)O
D02SNU	CC1=C(N=CC=C1)NC(P(=O)(O)O)P(=O)(O)O
D0Q5DI	CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=CC=C2
D0B7MW	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=O)NC3=C4C(=CC(=CC4=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC5=C6C(=CC(=CC6=C(C=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
D0M6TB	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=O)NC3=C(C=CC(=C3)C(=O)NC4=C5C(=CC(=CC5=C(C=C4)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)F)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)F
D0OR6C	CC1=C(C=C(C=C1)C(=O)NC2=C3C=C(C=CC3=CC(=C2)S(=O)(=O)[O-])S(=O)(=O)[O-])NC(=O)NC4=C(C=CC(=C4)C(=O)NC5=C6C=C(C=CC6=CC(=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])C.[Na+].[Na+].[Na+].[Na+]
D0D9AA	C1=CC(=C(C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])NC(=O)C2=CC(=CC(=C2)NC(=O)NC3=CC(=CC(=C3)C(=O)NC4=C(C=C(C=C4)S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC5=C(C=C(C=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC6=C(C=C(C=C6)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
D0X7IC	CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F
D00XEN	C1CN(CCN1CCCCNC(=O)C2=CC3=C(C=C2)C4=CC=CC=C4C3)C5=C(C(=CC=C5)Cl)Cl.Cl
D0O6XT	CC1=CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(C=C(C=C3)C#N)OC)N(C1=O)C
D02LTS	CC1=CC(=CC(=C1C(=O)NC(C)C(=O)O)C)C2=CC(=CC=C2)NC(C)C3=CC(=C(C=C3)Cl)C
D04UNE	CC(C)NCC(COC1=CC=C(C=C1)CCCO)O
D03UXO	C1C(CC(=O)C2=CN=C(N=C21)N)C3=CC=CO3
D0X7BG	CCC(C(=O)OC1CC2CCC(C1)N2C)OC3=CC=C(C=C3)Cl
D07FUN	CCCCC(C(=O)N(C(=O)C1CCCN1C(=O)C(CCCCNC(=O)C2=CN=CC=C2)N)C(=O)C3CCCN3C(=O)C(CC4=CN=CC=C4)N)NC(=O)C(CC(C)C)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC8=CNC9=CC=CC=C98)NC(=O)C(CC(=O)N)NC(=O)C(CC1=CC(=C(C=C1)Cl)Cl)N
D0V5SQ	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCOC4=CC=C(C=C4)F
D0MU4A	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CC4COC5=CC=CC=C5O4
D09SUO	C1CC(=O)OC2=C1C3=CC=CC=C3C=C2
D0OJ7S	CC(C)C1=C(C=CC(=C1)C(=O)N(C)CCCN(C)C)N2C(=CC(=N2)C(=O)NC3(C4CC5CC(C4)CC3C5)C(=O)O)C6=C(C=CC=C6OC)OC
D05HYV	COC1=C(C(=CC=C1)OC)C2=CC(=NN2C3=C4C=CC(=CC4=NC=C3)Cl)C(=O)NC(C5CCCCC5)C(=O)O
D0A1WR	CCOC(=O)C1=CC=C(O1)CN(CC2=CC=C(C=C2)C3=CC(=CC=C3)S(=O)(=O)C)S(=O)(=O)C4=C(C=C(C=C4C)C)C
D00MGT	CN1CC(CC2C1CC3=C(C2)C(=CC=C3)OC)C(=O)N4CCN(CC4)C5=CC=C(C=C5)[N+](=O)[O-]
D0U2QT	COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)OC4=CC=CC=C4)OC
D0Q0OR	CCN(CC1=CN=CC=C1)C(=O)C2=CC(=C(C=C2)Cl)C3(C4=C(C=CC(=C4)Cl)N(C3=O)CC5=C(C=C(C=C5)OC)OC)C
D07ILP	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O
D01VLQ	CCCCCC(CCCCCC=CC=CC=CC=CC(=O)O)O
D0B0XK	CCN1C=CC(=O)N2C1=CC(=N2)C3=CC=CC=C3
D0WW1K	C1=CC(=CC=C1C(=CC2=CC(=CC(=C2)O)O)C(=O)O)O
D0E6BA	C1=C(C=C(C2=C1N=C(C(=N2)Cl)Cl)[N+](=O)[O-])Cl
D0YQ0G	C1=C(C=C(C(=C1[N+](=O)[O-])S(=O)(=O)[O-])[N+](=O)[O-])[N+](=O)[O-].C(CCl)[NH2+]C(=O)N(CCCl)N=O
D0CQ1J	C1=CN(C(N1)N)CC2=C(C(=O)NC(=O)N2)Cl
D01YSN	CC1=C(SC2=C1C(=NC(C3=C2C(=NO3)C)CC(=O)N)C4=CC=C(C=C4)Cl)C
D06VOJ	CC(C(CC1=CC(=C(C=C1)Cl)Cl)C2=CC(=C(C=C2)C3=CC=CC=C3)F)NC(=O)CC(CC(=O)O)C(=O)O
D0I3TX	CC(CC(=O)NC(C)C(CC1=CC(=C(C=C1)Cl)Cl)C=CC2=CC3=CC=CC=C3C=C2)CC(=O)O
D0IR6U	CC(C)(C)C1=NC2=C(N1)C3=C(C=C(C=C3)F)C4=C2C=CNC4=O
D0E5IP	COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)O)Br)OC
D0YX5U	CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3
D01XYD	CS(=O)(=O)O.C1=CC(=CN=C1)C2=CC3=C(C=C2)NC(=O)C3=CC4=CC=CN4
D09NSH	C1CCN(C1)CCCCCCCN(CC2=CC=C(C=C2)Cl)C(=N)N
D09BGI	C1CC(CCC1CNC2=CC3=CC=CC=C3C=C2)CNS(=O)(=O)C4=CC=CC=C4[N+](=O)[O-]
D0N2GM	C1CC(N(C1)C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)C(=O)N2CC(CC2C(=O)NCC(=O)NC(CC3=CC=CS3)C(=O)NC(CO)C(=O)NC4CSC5=CC=CC=C5N(C4=O)CC(=O)O)O
